date,year,data_type,cut,loc,rep,blk,row,rng,plant_no,name,plant_id,plant_name,check,plot,value,id_by_plot,id_by_plant_aug
05_16_17,2017,VIG,4,ALF16,3,1,18,1,5,CASIA,1_18_5,ALF16_1_18_5_CASIA,Test,1_18,0.45,ALF16_1_18_CASIA,ALF16_1_18_5_CASIA
05_16_17,2017,VIG,4,ALF16,1,1,2,1,1,SIBR,1_2_1,ALF16_1_2_1_SIBR,Test,1_2,0.45,ALF16_1_2_SIBR,ALF16_1_2_1_SIBR
08_17_17,2017,VIG,6,ALF16,1,1,2,1,1,SIBR,1_2_1,ALF16_1_2_1_SIBR,Test,1_2,0.45,ALF16_1_2_SIBR,ALF16_1_2_1_SIBR
05_16_17,2017,VIG,4,ALF16,4,1,22,1,5,EURO,1_22_5,ALF16_1_22_5_EURO,Test,1_22,0.45,ALF16_1_22_EURO,ALF16_1_22_5_EURO
05_16_17,2017,VIG,4,ALF16,4,1,23,1,1,CASIA,1_23_1,ALF16_1_23_1_CASIA,Test,1_23,0.45,ALF16_1_23_CASIA,ALF16_1_23_1_CASIA
08_17_17,2017,VIG,6,ALF16,1,1,5,1,3,SIBR,1_5_3,ALF16_1_5_3_SIBR,Test,1_5,0.45,ALF16_1_5_SIBR,ALF16_1_5_3_SIBR
10_04_17,2017,VIG,7,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,Test,1_6,0.45,ALF16_1_6_EURO,ALF16_1_6_5_EURO
05_16_17,2017,VIG,4,ALF16,2,1,7,1,4,CASIA,1_7_4,ALF16_1_7_4_CASIA,Test,1_7,0.45,ALF16_1_7_CASIA,ALF16_1_7_4_CASIA
10_04_17,2017,VIG,7,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,Test,1_7,0.45,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
05_16_17,2017,VIG,4,ALF16,2,1,12,2,2,CASIA,2_12_2,ALF16_2_12_2_CASIA,Test,2_12,0.45,ALF16_2_12_CASIA,ALF16_2_12_2_CASIA
10_04_17,2017,VIG,7,ALF16,2,1,12,2,2,CASIA,2_12_2,ALF16_2_12_2_CASIA,Test,2_12,0.45,ALF16_2_12_CASIA,ALF16_2_12_2_CASIA
08_31_16,2016,VIG,2,ALF16,3,1,17,2,2,OTTM,2_17_2,ALF16_2_17_2_OTTM,Test,2_17,0.45,ALF16_2_17_OTTM,ALF16_2_17_2_OTTM
10_04_17,2017,VIG,7,ALF16,4,1,20,2,2,SIBR,2_20_2,ALF16_2_20_2_SIBR,Test,2_20,0.45,ALF16_2_20_SIBR,ALF16_2_20_2_SIBR
07_04_18,2018,VIG,8,ALF16,4,1,20,2,5,SIBR,2_20_5,ALF16_2_20_5_SIBR,Test,2_20,0.45,ALF16_2_20_SIBR,ALF16_2_20_5_SIBR
10_04_17,2017,VIG,7,ALF16,4,1,22,2,4,SIBR,2_22_4,ALF16_2_22_4_SIBR,Test,2_22,0.45,ALF16_2_22_SIBR,ALF16_2_22_4_SIBR
05_16_17,2017,VIG,4,ALF16,1,1,6,2,6,CASIA,2_6_6,ALF16_2_6_6_CASIA,Test,2_6,0.45,ALF16_2_6_CASIA,ALF16_2_6_6_CASIA
08_17_17,2017,VIG,6,ALF16,1,1,6,2,6,CASIA,2_6_6,ALF16_2_6_6_CASIA,Test,2_6,0.45,ALF16_2_6_CASIA,ALF16_2_6_6_CASIA
05_16_17,2017,VIG,4,ALF16,2,2,10,3,6,EURO,3_10_6,ALF16_3_10_6_EURO,Test,3_10,0.45,ALF16_3_10_EURO,ALF16_3_10_6_EURO
08_17_17,2017,VIG,6,ALF16,2,2,10,3,6,EURO,3_10_6,ALF16_3_10_6_EURO,Test,3_10,0.45,ALF16_3_10_EURO,ALF16_3_10_6_EURO
05_16_17,2017,VIG,4,ALF16,2,2,11,3,4,SIBR,3_11_4,ALF16_3_11_4_SIBR,Test,3_11,0.45,ALF16_3_11_SIBR,ALF16_3_11_4_SIBR
10_04_17,2017,VIG,7,ALF16,2,2,11,3,4,SIBR,3_11_4,ALF16_3_11_4_SIBR,Test,3_11,0.45,ALF16_3_11_SIBR,ALF16_3_11_4_SIBR
05_16_17,2017,VIG,4,ALF16,2,2,12,3,3,CASIA,3_12_3,ALF16_3_12_3_CASIA,Test,3_12,0.45,ALF16_3_12_CASIA,ALF16_3_12_3_CASIA
05_16_17,2017,VIG,4,ALF16,2,2,12,3,5,CASIA,3_12_5,ALF16_3_12_5_CASIA,Test,3_12,0.45,ALF16_3_12_CASIA,ALF16_3_12_5_CASIA
05_16_17,2017,VIG,4,ALF16,3,2,13,3,1,SIBR,3_13_1,ALF16_3_13_1_SIBR,Test,3_13,0.45,ALF16_3_13_SIBR,ALF16_3_13_1_SIBR
08_31_16,2016,VIG,2,ALF16,3,2,13,3,2,SIBR,3_13_2,ALF16_3_13_2_SIBR,Test,3_13,0.45,ALF16_3_13_SIBR,ALF16_3_13_2_SIBR
05_16_17,2017,VIG,4,ALF16,3,2,17,3,2,SIBR,3_17_2,ALF16_3_17_2_SIBR,Test,3_17,0.45,ALF16_3_17_SIBR,ALF16_3_17_2_SIBR
08_17_17,2017,VIG,6,ALF16,3,2,17,3,2,SIBR,3_17_2,ALF16_3_17_2_SIBR,Test,3_17,0.45,ALF16_3_17_SIBR,ALF16_3_17_2_SIBR
05_16_17,2017,VIG,4,ALF16,3,2,17,3,3,SIBR,3_17_3,ALF16_3_17_3_SIBR,Test,3_17,0.45,ALF16_3_17_SIBR,ALF16_3_17_3_SIBR
08_17_17,2017,VIG,6,ALF16,3,2,17,3,3,SIBR,3_17_3,ALF16_3_17_3_SIBR,Test,3_17,0.45,ALF16_3_17_SIBR,ALF16_3_17_3_SIBR
05_16_17,2017,VIG,4,ALF16,4,2,19,3,2,OTTM,3_19_2,ALF16_3_19_2_OTTM,Test,3_19,0.45,ALF16_3_19_OTTM,ALF16_3_19_2_OTTM
05_16_17,2017,VIG,4,ALF16,4,2,19,3,6,OTTM,3_19_6,ALF16_3_19_6_OTTM,Test,3_19,0.45,ALF16_3_19_OTTM,ALF16_3_19_6_OTTM
05_16_17,2017,VIG,4,ALF16,4,2,20,3,6,SIBR,3_20_6,ALF16_3_20_6_SIBR,Test,3_20,0.45,ALF16_3_20_SIBR,ALF16_3_20_6_SIBR
08_31_16,2016,VIG,2,ALF16,4,2,22,3,1,CASIA,3_22_1,ALF16_3_22_1_CASIA,Test,3_22,0.45,ALF16_3_22_CASIA,ALF16_3_22_1_CASIA
05_16_17,2017,VIG,4,ALF16,4,2,22,3,6,CASIA,3_22_6,ALF16_3_22_6_CASIA,Test,3_22,0.45,ALF16_3_22_CASIA,ALF16_3_22_6_CASIA
08_17_17,2017,VIG,6,ALF16,1,2,3,3,2,CASIA,3_3_2,ALF16_3_3_2_CASIA,Test,3_3,0.45,ALF16_3_3_CASIA,ALF16_3_3_2_CASIA
05_16_17,2017,VIG,4,ALF16,1,2,4,3,6,OTTM,3_4_6,ALF16_3_4_6_OTTM,Test,3_4,0.45,ALF16_3_4_OTTM,ALF16_3_4_6_OTTM
05_16_17,2017,VIG,4,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,Test,3_5,0.45,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
08_17_17,2017,VIG,6,ALF16,1,2,5,3,1,SIBR,3_5_1,ALF16_3_5_1_SIBR,Test,3_5,0.45,ALF16_3_5_SIBR,ALF16_3_5_1_SIBR
05_16_17,2017,VIG,4,ALF16,1,2,5,3,2,SIBR,3_5_2,ALF16_3_5_2_SIBR,Test,3_5,0.45,ALF16_3_5_SIBR,ALF16_3_5_2_SIBR
10_04_17,2017,VIG,7,ALF16,2,2,8,3,6,SIBR,3_8_6,ALF16_3_8_6_SIBR,Test,3_8,0.45,ALF16_3_8_SIBR,ALF16_3_8_6_SIBR
08_17_17,2017,VIG,6,ALF16,2,2,10,4,4,SIBR,4_10_4,ALF16_4_10_4_SIBR,Test,4_10,0.45,ALF16_4_10_SIBR,ALF16_4_10_4_SIBR
05_16_17,2017,VIG,4,ALF16,3,2,13,4,5,OTTM,4_13_5,ALF16_4_13_5_OTTM,Test,4_13,0.45,ALF16_4_13_OTTM,ALF16_4_13_5_OTTM
05_16_17,2017,VIG,4,ALF16,3,2,13,4,6,OTTM,4_13_6,ALF16_4_13_6_OTTM,Test,4_13,0.45,ALF16_4_13_OTTM,ALF16_4_13_6_OTTM
05_16_17,2017,VIG,4,ALF16,3,2,15,4,2,EURO,4_15_2,ALF16_4_15_2_EURO,Test,4_15,0.45,ALF16_4_15_EURO,ALF16_4_15_2_EURO
05_16_17,2017,VIG,4,ALF16,3,2,16,4,4,CASIA,4_16_4,ALF16_4_16_4_CASIA,Test,4_16,0.45,ALF16_4_16_CASIA,ALF16_4_16_4_CASIA
05_16_17,2017,VIG,4,ALF16,3,2,17,4,1,EURO,4_17_1,ALF16_4_17_1_EURO,Test,4_17,0.45,ALF16_4_17_EURO,ALF16_4_17_1_EURO
05_16_17,2017,VIG,4,ALF16,4,2,19,4,3,CASIA,4_19_3,ALF16_4_19_3_CASIA,Test,4_19,0.45,ALF16_4_19_CASIA,ALF16_4_19_3_CASIA
05_16_17,2017,VIG,4,ALF16,4,2,19,4,6,CASIA,4_19_6,ALF16_4_19_6_CASIA,Test,4_19,0.45,ALF16_4_19_CASIA,ALF16_4_19_6_CASIA
05_16_17,2017,VIG,4,ALF16,4,2,22,4,1,EURO,4_22_1,ALF16_4_22_1_EURO,Test,4_22,0.45,ALF16_4_22_EURO,ALF16_4_22_1_EURO
05_16_17,2017,VIG,4,ALF16,4,2,24,4,5,SIBR,4_24_5,ALF16_4_24_5_SIBR,Test,4_24,0.45,ALF16_4_24_SIBR,ALF16_4_24_5_SIBR
10_04_17,2017,VIG,7,ALF16,4,2,24,4,5,SIBR,4_24_5,ALF16_4_24_5_SIBR,Test,4_24,0.45,ALF16_4_24_SIBR,ALF16_4_24_5_SIBR
10_04_17,2017,VIG,7,ALF16,4,2,24,4,6,SIBR,4_24_6,ALF16_4_24_6_SIBR,Test,4_24,0.45,ALF16_4_24_SIBR,ALF16_4_24_6_SIBR
08_17_17,2017,VIG,6,ALF16,1,2,3,4,5,EURO,4_3_5,ALF16_4_3_5_EURO,Test,4_3,0.45,ALF16_4_3_EURO,ALF16_4_3_5_EURO
05_16_17,2017,VIG,4,ALF16,1,2,5,4,3,CASIA,4_5_3,ALF16_4_5_3_CASIA,Test,4_5,0.45,ALF16_4_5_CASIA,ALF16_4_5_3_CASIA
05_16_17,2017,VIG,4,ALF16,1,2,6,4,5,SIBR,4_6_5,ALF16_4_6_5_SIBR,Test,4_6,0.45,ALF16_4_6_SIBR,ALF16_4_6_5_SIBR
05_16_17,2017,VIG,4,ALF16,1,3,1,5,2,SIBR,5_1_2,ALF16_5_1_2_SIBR,Test,5_1,0.45,ALF16_5_1_SIBR,ALF16_5_1_2_SIBR
05_16_17,2017,VIG,4,ALF16,1,3,1,5,4,SIBR,5_1_4,ALF16_5_1_4_SIBR,Test,5_1,0.45,ALF16_5_1_SIBR,ALF16_5_1_4_SIBR
08_17_17,2017,VIG,6,ALF16,1,3,1,5,4,SIBR,5_1_4,ALF16_5_1_4_SIBR,Test,5_1,0.45,ALF16_5_1_SIBR,ALF16_5_1_4_SIBR
10_04_17,2017,VIG,7,ALF16,1,3,2,5,4,EURO,5_2_4,ALF16_5_2_4_EURO,Test,5_2,0.45,ALF16_5_2_EURO,ALF16_5_2_4_EURO
05_16_17,2017,VIG,4,ALF16,4,3,21,5,5,SIBR,5_21_5,ALF16_5_21_5_SIBR,Test,5_21,0.45,ALF16_5_21_SIBR,ALF16_5_21_5_SIBR
05_16_17,2017,VIG,4,ALF16,4,3,21,5,6,SIBR,5_21_6,ALF16_5_21_6_SIBR,Test,5_21,0.45,ALF16_5_21_SIBR,ALF16_5_21_6_SIBR
05_16_17,2017,VIG,4,ALF16,4,3,24,5,1,CASIA,5_24_1,ALF16_5_24_1_CASIA,Test,5_24,0.45,ALF16_5_24_CASIA,ALF16_5_24_1_CASIA
05_16_17,2017,VIG,4,ALF16,4,3,24,5,5,CASIA,5_24_5,ALF16_5_24_5_CASIA,Test,5_24,0.45,ALF16_5_24_CASIA,ALF16_5_24_5_CASIA
05_16_17,2017,VIG,4,ALF16,1,3,3,5,5,CASIA,5_3_5,ALF16_5_3_5_CASIA,Test,5_3,0.45,ALF16_5_3_CASIA,ALF16_5_3_5_CASIA
10_04_17,2017,VIG,7,ALF16,1,3,3,5,5,CASIA,5_3_5,ALF16_5_3_5_CASIA,Test,5_3,0.45,ALF16_5_3_CASIA,ALF16_5_3_5_CASIA
10_04_17,2017,VIG,7,ALF16,2,3,8,5,3,SIBR,5_8_3,ALF16_5_8_3_SIBR,Test,5_8,0.45,ALF16_5_8_SIBR,ALF16_5_8_3_SIBR
05_16_17,2017,VIG,4,ALF16,1,3,1,6,2,OTTM,6_1_2,ALF16_6_1_2_OTTM,Test,6_1,0.45,ALF16_6_1_OTTM,ALF16_6_1_2_OTTM
10_04_17,2017,VIG,7,ALF16,2,3,10,6,2,OTTM,6_10_2,ALF16_6_10_2_OTTM,Test,6_10,0.45,ALF16_6_10_OTTM,ALF16_6_10_2_OTTM
08_17_17,2017,VIG,6,ALF16,2,3,10,6,4,OTTM,6_10_4,ALF16_6_10_4_OTTM,Test,6_10,0.45,ALF16_6_10_OTTM,ALF16_6_10_4_OTTM
05_16_17,2017,VIG,4,ALF16,3,3,16,6,2,CASIA,6_16_2,ALF16_6_16_2_CASIA,Test,6_16,0.45,ALF16_6_16_CASIA,ALF16_6_16_2_CASIA
05_16_17,2017,VIG,4,ALF16,3,3,16,6,3,CASIA,6_16_3,ALF16_6_16_3_CASIA,Test,6_16,0.45,ALF16_6_16_CASIA,ALF16_6_16_3_CASIA
05_16_17,2017,VIG,4,ALF16,4,3,20,6,2,EURO,6_20_2,ALF16_6_20_2_EURO,Test,6_20,0.45,ALF16_6_20_EURO,ALF16_6_20_2_EURO
05_16_17,2017,VIG,4,ALF16,4,3,21,6,1,OTTM,6_21_1,ALF16_6_21_1_OTTM,Test,6_21,0.45,ALF16_6_21_OTTM,ALF16_6_21_1_OTTM
05_16_17,2017,VIG,4,ALF16,1,3,4,6,3,CASIA,6_4_3,ALF16_6_4_3_CASIA,Test,6_4,0.45,ALF16_6_4_CASIA,ALF16_6_4_3_CASIA
08_17_17,2017,VIG,6,ALF16,1,4,1,7,2,EURO,7_1_2,ALF16_7_1_2_EURO,Test,7_1,0.45,ALF16_7_1_EURO,ALF16_7_1_2_EURO
10_04_17,2017,VIG,7,ALF16,4,4,21,7,4,EURO,7_21_4,ALF16_7_21_4_EURO,Test,7_21,0.45,ALF16_7_21_EURO,ALF16_7_21_4_EURO
08_17_17,2017,VIG,6,ALF16,2,4,7,7,4,EURO,7_7_4,ALF16_7_7_4_EURO,Test,7_7,0.45,ALF16_7_7_EURO,ALF16_7_7_4_EURO
08_17_17,2017,VIG,6,ALF16,3,4,14,8,6,CASIA,8_14_6,ALF16_8_14_6_CASIA,Test,8_14,0.45,ALF16_8_14_CASIA,ALF16_8_14_6_CASIA
10_04_17,2017,VIG,7,ALF16,4,4,24,8,1,CASIA,8_24_1,ALF16_8_24_1_CASIA,Test,8_24,0.45,ALF16_8_24_CASIA,ALF16_8_24_1_CASIA
10_04_17,2017,VIG,7,ALF16,2,4,8,8,1,SIBR,8_8_1,ALF16_8_8_1_SIBR,Test,8_8,0.45,ALF16_8_8_SIBR,ALF16_8_8_1_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,20,5,4,Hybriforce3400,5_20_4,ALF16_5_20_4_Hybriforce3400,Check3,5_20,0.4737,ALF16_Hybriforce3400,ALF16_Hybriforce3400
08_31_16,2016,VIG,2,ALF16,2,1,9,2,3,Vernal,2_9_3,ALF16_2_9_3_Vernal,Check4,2_9,0.4737,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,4,1,21,1,2,EURO,1_21_2,ALF16_1_21_2_EURO,Test,1_21,0.4737,ALF16_1_21_EURO,ALF16_1_21_2_EURO
08_17_17,2017,VIG,6,ALF16,4,1,23,1,1,CASIA,1_23_1,ALF16_1_23_1_CASIA,Test,1_23,0.4737,ALF16_1_23_CASIA,ALF16_1_23_1_CASIA
08_17_17,2017,VIG,6,ALF16,4,1,23,1,6,CASIA,1_23_6,ALF16_1_23_6_CASIA,Test,1_23,0.4737,ALF16_1_23_CASIA,ALF16_1_23_6_CASIA
08_31_16,2016,VIG,2,ALF16,2,1,10,2,3,SIBR,2_10_3,ALF16_2_10_3_SIBR,Test,2_10,0.4737,ALF16_2_10_SIBR,ALF16_2_10_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,19,2,2,OTTM,2_19_2,ALF16_2_19_2_OTTM,Test,2_19,0.4737,ALF16_2_19_OTTM,ALF16_2_19_2_OTTM
08_17_17,2017,VIG,6,ALF16,4,1,20,2,2,SIBR,2_20_2,ALF16_2_20_2_SIBR,Test,2_20,0.4737,ALF16_2_20_SIBR,ALF16_2_20_2_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,21,2,4,EURO,2_21_4,ALF16_2_21_4_EURO,Test,2_21,0.4737,ALF16_2_21_EURO,ALF16_2_21_4_EURO
08_17_17,2017,VIG,6,ALF16,4,1,22,2,3,SIBR,2_22_3,ALF16_2_22_3_SIBR,Test,2_22,0.4737,ALF16_2_22_SIBR,ALF16_2_22_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,22,2,5,SIBR,2_22_5,ALF16_2_22_5_SIBR,Test,2_22,0.4737,ALF16_2_22_SIBR,ALF16_2_22_5_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,23,2,1,OTTM,2_23_1,ALF16_2_23_1_OTTM,Test,2_23,0.4737,ALF16_2_23_OTTM,ALF16_2_23_1_OTTM
08_17_17,2017,VIG,6,ALF16,4,1,23,2,4,OTTM,2_23_4,ALF16_2_23_4_OTTM,Test,2_23,0.4737,ALF16_2_23_OTTM,ALF16_2_23_4_OTTM
08_17_17,2017,VIG,6,ALF16,4,1,24,2,3,SIBR,2_24_3,ALF16_2_24_3_SIBR,Test,2_24,0.4737,ALF16_2_24_SIBR,ALF16_2_24_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,1,24,2,5,SIBR,2_24_5,ALF16_2_24_5_SIBR,Test,2_24,0.4737,ALF16_2_24_SIBR,ALF16_2_24_5_SIBR
08_31_16,2016,VIG,2,ALF16,2,2,12,3,6,CASIA,3_12_6,ALF16_3_12_6_CASIA,Test,3_12,0.4737,ALF16_3_12_CASIA,ALF16_3_12_6_CASIA
08_17_17,2017,VIG,6,ALF16,4,2,19,3,2,OTTM,3_19_2,ALF16_3_19_2_OTTM,Test,3_19,0.4737,ALF16_3_19_OTTM,ALF16_3_19_2_OTTM
08_17_17,2017,VIG,6,ALF16,4,2,19,3,6,OTTM,3_19_6,ALF16_3_19_6_OTTM,Test,3_19,0.4737,ALF16_3_19_OTTM,ALF16_3_19_6_OTTM
08_17_17,2017,VIG,6,ALF16,4,2,20,3,4,SIBR,3_20_4,ALF16_3_20_4_SIBR,Test,3_20,0.4737,ALF16_3_20_SIBR,ALF16_3_20_4_SIBR
08_17_17,2017,VIG,6,ALF16,4,2,20,3,5,SIBR,3_20_5,ALF16_3_20_5_SIBR,Test,3_20,0.4737,ALF16_3_20_SIBR,ALF16_3_20_5_SIBR
08_17_17,2017,VIG,6,ALF16,4,2,22,3,6,CASIA,3_22_6,ALF16_3_22_6_CASIA,Test,3_22,0.4737,ALF16_3_22_CASIA,ALF16_3_22_6_CASIA
08_17_17,2017,VIG,6,ALF16,4,2,23,3,1,EURO,3_23_1,ALF16_3_23_1_EURO,Test,3_23,0.4737,ALF16_3_23_EURO,ALF16_3_23_1_EURO
08_17_17,2017,VIG,6,ALF16,4,2,24,3,2,EURO,3_24_2,ALF16_3_24_2_EURO,Test,3_24,0.4737,ALF16_3_24_EURO,ALF16_3_24_2_EURO
10_04_17,2017,VIG,7,ALF16,3,2,13,4,2,OTTM,4_13_2,ALF16_4_13_2_OTTM,Test,4_13,0.4737,ALF16_4_13_OTTM,ALF16_4_13_2_OTTM
08_17_17,2017,VIG,6,ALF16,4,2,19,4,3,CASIA,4_19_3,ALF16_4_19_3_CASIA,Test,4_19,0.4737,ALF16_4_19_CASIA,ALF16_4_19_3_CASIA
08_17_17,2017,VIG,6,ALF16,4,2,19,4,4,CASIA,4_19_4,ALF16_4_19_4_CASIA,Test,4_19,0.4737,ALF16_4_19_CASIA,ALF16_4_19_4_CASIA
08_17_17,2017,VIG,6,ALF16,4,2,20,4,5,SIBR,4_20_5,ALF16_4_20_5_SIBR,Test,4_20,0.4737,ALF16_4_20_SIBR,ALF16_4_20_5_SIBR
08_17_17,2017,VIG,6,ALF16,4,2,22,4,1,EURO,4_22_1,ALF16_4_22_1_EURO,Test,4_22,0.4737,ALF16_4_22_EURO,ALF16_4_22_1_EURO
08_17_17,2017,VIG,6,ALF16,4,2,24,4,3,SIBR,4_24_3,ALF16_4_24_3_SIBR,Test,4_24,0.4737,ALF16_4_24_SIBR,ALF16_4_24_3_SIBR
08_31_16,2016,VIG,2,ALF16,2,3,10,5,5,EURO,5_10_5,ALF16_5_10_5_EURO,Test,5_10,0.4737,ALF16_5_10_EURO,ALF16_5_10_5_EURO
08_17_17,2017,VIG,6,ALF16,4,3,19,5,2,OTTM,5_19_2,ALF16_5_19_2_OTTM,Test,5_19,0.4737,ALF16_5_19_OTTM,ALF16_5_19_2_OTTM
08_17_17,2017,VIG,6,ALF16,4,3,21,5,1,SIBR,5_21_1,ALF16_5_21_1_SIBR,Test,5_21,0.4737,ALF16_5_21_SIBR,ALF16_5_21_1_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,21,5,6,SIBR,5_21_6,ALF16_5_21_6_SIBR,Test,5_21,0.4737,ALF16_5_21_SIBR,ALF16_5_21_6_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,24,5,1,CASIA,5_24_1,ALF16_5_24_1_CASIA,Test,5_24,0.4737,ALF16_5_24_CASIA,ALF16_5_24_1_CASIA
10_04_17,2017,VIG,7,ALF16,3,3,18,6,3,SIBR,6_18_3,ALF16_6_18_3_SIBR,Test,6_18,0.4737,ALF16_6_18_SIBR,ALF16_6_18_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,20,6,1,EURO,6_20_1,ALF16_6_20_1_EURO,Test,6_20,0.4737,ALF16_6_20_EURO,ALF16_6_20_1_EURO
08_17_17,2017,VIG,6,ALF16,4,3,20,6,5,EURO,6_20_5,ALF16_6_20_5_EURO,Test,6_20,0.4737,ALF16_6_20_EURO,ALF16_6_20_5_EURO
08_17_17,2017,VIG,6,ALF16,4,3,22,6,1,SIBR,6_22_1,ALF16_6_22_1_SIBR,Test,6_22,0.4737,ALF16_6_22_SIBR,ALF16_6_22_1_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,22,6,3,SIBR,6_22_3,ALF16_6_22_3_SIBR,Test,6_22,0.4737,ALF16_6_22_SIBR,ALF16_6_22_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,22,6,4,SIBR,6_22_4,ALF16_6_22_4_SIBR,Test,6_22,0.4737,ALF16_6_22_SIBR,ALF16_6_22_4_SIBR
08_17_17,2017,VIG,6,ALF16,4,3,24,6,2,OTTM,6_24_2,ALF16_6_24_2_OTTM,Test,6_24,0.4737,ALF16_6_24_OTTM,ALF16_6_24_2_OTTM
08_17_17,2017,VIG,6,ALF16,4,4,20,7,4,EURO,7_20_4,ALF16_7_20_4_EURO,Test,7_20,0.4737,ALF16_7_20_EURO,ALF16_7_20_4_EURO
08_17_17,2017,VIG,6,ALF16,4,4,20,7,6,EURO,7_20_6,ALF16_7_20_6_EURO,Test,7_20,0.4737,ALF16_7_20_EURO,ALF16_7_20_6_EURO
08_17_17,2017,VIG,6,ALF16,4,4,22,7,2,SIBR,7_22_2,ALF16_7_22_2_SIBR,Test,7_22,0.4737,ALF16_7_22_SIBR,ALF16_7_22_2_SIBR
08_17_17,2017,VIG,6,ALF16,4,4,22,7,3,SIBR,7_22_3,ALF16_7_22_3_SIBR,Test,7_22,0.4737,ALF16_7_22_SIBR,ALF16_7_22_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,4,22,7,5,SIBR,7_22_5,ALF16_7_22_5_SIBR,Test,7_22,0.4737,ALF16_7_22_SIBR,ALF16_7_22_5_SIBR
08_17_17,2017,VIG,6,ALF16,4,4,23,7,1,SIBR,7_23_1,ALF16_7_23_1_SIBR,Test,7_23,0.4737,ALF16_7_23_SIBR,ALF16_7_23_1_SIBR
08_17_17,2017,VIG,6,ALF16,4,4,23,7,3,SIBR,7_23_3,ALF16_7_23_3_SIBR,Test,7_23,0.4737,ALF16_7_23_SIBR,ALF16_7_23_3_SIBR
08_17_17,2017,VIG,6,ALF16,4,4,23,7,5,SIBR,7_23_5,ALF16_7_23_5_SIBR,Test,7_23,0.4737,ALF16_7_23_SIBR,ALF16_7_23_5_SIBR
08_17_17,2017,VIG,6,ALF16,4,4,24,7,4,SIBR,7_24_4,ALF16_7_24_4_SIBR,Test,7_24,0.4737,ALF16_7_24_SIBR,ALF16_7_24_4_SIBR
07_14_17,2017,VIG,5,ALF16,2,2,12,3,3,CASIA,3_12_3,ALF16_3_12_3_CASIA,Test,3_12,0.4821,ALF16_3_12_CASIA,ALF16_3_12_3_CASIA
10_21_16,2016,VIG,3,ALF16,3,1,14,2,5,Hybriforce3400,2_14_5,ALF16_2_14_5_Hybriforce3400,Check3,2_14,0.5294,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_21_16,2016,VIG,3,ALF16,2,1,11,1,1,SIBR,1_11_1,ALF16_1_11_1_SIBR,Test,1_11,0.5294,ALF16_1_11_SIBR,ALF16_1_11_1_SIBR
10_21_16,2016,VIG,3,ALF16,3,1,13,1,1,SIBR,1_13_1,ALF16_1_13_1_SIBR,Test,1_13,0.5294,ALF16_1_13_SIBR,ALF16_1_13_1_SIBR
10_21_16,2016,VIG,3,ALF16,3,1,15,1,6,SIBR,1_15_6,ALF16_1_15_6_SIBR,Test,1_15,0.5294,ALF16_1_15_SIBR,ALF16_1_15_6_SIBR
10_21_16,2016,VIG,3,ALF16,3,1,16,1,1,CASIA,1_16_1,ALF16_1_16_1_CASIA,Test,1_16,0.5294,ALF16_1_16_CASIA,ALF16_1_16_1_CASIA
10_21_16,2016,VIG,3,ALF16,3,1,16,1,4,CASIA,1_16_4,ALF16_1_16_4_CASIA,Test,1_16,0.5294,ALF16_1_16_CASIA,ALF16_1_16_4_CASIA
10_21_16,2016,VIG,3,ALF16,3,1,16,1,6,CASIA,1_16_6,ALF16_1_16_6_CASIA,Test,1_16,0.5294,ALF16_1_16_CASIA,ALF16_1_16_6_CASIA
10_21_16,2016,VIG,3,ALF16,1,1,2,1,1,SIBR,1_2_1,ALF16_1_2_1_SIBR,Test,1_2,0.5294,ALF16_1_2_SIBR,ALF16_1_2_1_SIBR
10_21_16,2016,VIG,3,ALF16,1,1,5,1,1,SIBR,1_5_1,ALF16_1_5_1_SIBR,Test,1_5,0.5294,ALF16_1_5_SIBR,ALF16_1_5_1_SIBR
10_21_16,2016,VIG,3,ALF16,2,1,11,2,1,EURO,2_11_1,ALF16_2_11_1_EURO,Test,2_11,0.5294,ALF16_2_11_EURO,ALF16_2_11_1_EURO
10_21_16,2016,VIG,3,ALF16,2,1,12,2,2,CASIA,2_12_2,ALF16_2_12_2_CASIA,Test,2_12,0.5294,ALF16_2_12_CASIA,ALF16_2_12_2_CASIA
