date,data_type,cut,Loc,rep,blk,row,rng,plant_no,name,plant_id,plant_names,plot,value,id_by_plot,id_by_plant_aug
07_12_17,HGT,1,ALF16,1,1,6,1,3,EURO,1_6_3,ALF16_1_6_3_EURO,1_6,40,ALF16_1_6_EURO,ALF16_1_6_3_EURO
07_12_17,HGT,1,ALF16,1,1,6,1,4,EURO,1_6_4,ALF16_1_6_4_EURO,1_6,35,ALF16_1_6_EURO,ALF16_1_6_4_EURO
07_12_17,HGT,1,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,1_6,30,ALF16_1_6_EURO,ALF16_1_6_5_EURO
07_12_17,HGT,1,ALF16,1,1,6,1,6,EURO,1_6_6,ALF16_1_6_6_EURO,1_6,60,ALF16_1_6_EURO,ALF16_1_6_6_EURO
08_18_17,HGT,2,ALF16,1,1,6,1,1,EURO,1_6_1,ALF16_1_6_1_EURO,1_6,42.5,ALF16_1_6_EURO,ALF16_1_6_1_EURO
08_18_17,HGT,2,ALF16,1,1,6,1,2,EURO,1_6_2,ALF16_1_6_2_EURO,1_6,NA,ALF16_1_6_EURO,ALF16_1_6_2_EURO
08_18_17,HGT,2,ALF16,1,1,6,1,3,EURO,1_6_3,ALF16_1_6_3_EURO,1_6,40,ALF16_1_6_EURO,ALF16_1_6_3_EURO
08_18_17,HGT,2,ALF16,1,1,6,1,4,EURO,1_6_4,ALF16_1_6_4_EURO,1_6,45,ALF16_1_6_EURO,ALF16_1_6_4_EURO
08_18_17,HGT,2,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,1_6,30,ALF16_1_6_EURO,ALF16_1_6_5_EURO
08_18_17,HGT,2,ALF16,1,1,6,1,6,EURO,1_6_6,ALF16_1_6_6_EURO,1_6,60,ALF16_1_6_EURO,ALF16_1_6_6_EURO
10_05_17,HGT,3,ALF16,1,1,6,1,1,EURO,1_6_1,ALF16_1_6_1_EURO,1_6,25,ALF16_1_6_EURO,ALF16_1_6_1_EURO
10_05_17,HGT,3,ALF16,1,1,6,1,2,EURO,1_6_2,ALF16_1_6_2_EURO,1_6,10,ALF16_1_6_EURO,ALF16_1_6_2_EURO
10_05_17,HGT,3,ALF16,1,1,6,1,3,EURO,1_6_3,ALF16_1_6_3_EURO,1_6,27.5,ALF16_1_6_EURO,ALF16_1_6_3_EURO
10_05_17,HGT,3,ALF16,1,1,6,1,4,EURO,1_6_4,ALF16_1_6_4_EURO,1_6,25,ALF16_1_6_EURO,ALF16_1_6_4_EURO
10_05_17,HGT,3,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,1_6,20,ALF16_1_6_EURO,ALF16_1_6_5_EURO
10_05_17,HGT,3,ALF16,1,1,6,1,6,EURO,1_6_6,ALF16_1_6_6_EURO,1_6,30,ALF16_1_6_EURO,ALF16_1_6_6_EURO
10_31_18,HGT,4,ALF16,1,1,6,1,1,EURO,1_6_1,ALF16_1_6_1_EURO,1_6,7.5,ALF16_1_6_EURO,ALF16_1_6_1_EURO
10_31_18,HGT,4,ALF16,1,1,6,1,2,EURO,1_6_2,ALF16_1_6_2_EURO,1_6,NA,ALF16_1_6_EURO,ALF16_1_6_2_EURO
10_31_18,HGT,4,ALF16,1,1,6,1,3,EURO,1_6_3,ALF16_1_6_3_EURO,1_6,7.5,ALF16_1_6_EURO,ALF16_1_6_3_EURO
10_31_18,HGT,4,ALF16,1,1,6,1,4,EURO,1_6_4,ALF16_1_6_4_EURO,1_6,0,ALF16_1_6_EURO,ALF16_1_6_4_EURO
10_31_18,HGT,4,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,1_6,10,ALF16_1_6_EURO,ALF16_1_6_5_EURO
10_31_18,HGT,4,ALF16,1,1,6,1,6,EURO,1_6_6,ALF16_1_6_6_EURO,1_6,10,ALF16_1_6_EURO,ALF16_1_6_6_EURO
09_22_19,HGT,5,ALF16,1,1,6,1,1,EURO,1_6_1,ALF16_1_6_1_EURO,1_6,45,ALF16_1_6_EURO,ALF16_1_6_1_EURO
09_22_19,HGT,5,ALF16,1,1,6,1,2,EURO,1_6_2,ALF16_1_6_2_EURO,1_6,NA,ALF16_1_6_EURO,ALF16_1_6_2_EURO
09_22_19,HGT,5,ALF16,1,1,6,1,3,EURO,1_6_3,ALF16_1_6_3_EURO,1_6,55,ALF16_1_6_EURO,ALF16_1_6_3_EURO
09_22_19,HGT,5,ALF16,1,1,6,1,4,EURO,1_6_4,ALF16_1_6_4_EURO,1_6,30,ALF16_1_6_EURO,ALF16_1_6_4_EURO
09_22_19,HGT,5,ALF16,1,1,6,1,5,EURO,1_6_5,ALF16_1_6_5_EURO,1_6,42.5,ALF16_1_6_EURO,ALF16_1_6_5_EURO
09_22_19,HGT,5,ALF16,1,1,6,1,6,EURO,1_6_6,ALF16_1_6_6_EURO,1_6,50,ALF16_1_6_EURO,ALF16_1_6_6_EURO
07_12_17,HGT,1,ALF16,2,1,7,1,1,CASIA,1_7_1,ALF16_1_7_1_CASIA,1_7,75,ALF16_1_7_CASIA,ALF16_1_7_1_CASIA
07_12_17,HGT,1,ALF16,2,1,7,1,2,CASIA,1_7_2,ALF16_1_7_2_CASIA,1_7,60,ALF16_1_7_CASIA,ALF16_1_7_2_CASIA
07_12_17,HGT,1,ALF16,2,1,7,1,3,CASIA,1_7_3,ALF16_1_7_3_CASIA,1_7,65,ALF16_1_7_CASIA,ALF16_1_7_3_CASIA
07_12_17,HGT,1,ALF16,2,1,7,1,4,CASIA,1_7_4,ALF16_1_7_4_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_4_CASIA
07_12_17,HGT,1,ALF16,2,1,7,1,5,CASIA,1_7_5,ALF16_1_7_5_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_5_CASIA
07_12_17,HGT,1,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,1_7,45,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
08_18_17,HGT,2,ALF16,2,1,7,1,1,CASIA,1_7_1,ALF16_1_7_1_CASIA,1_7,72.5,ALF16_1_7_CASIA,ALF16_1_7_1_CASIA
08_18_17,HGT,2,ALF16,2,1,7,1,2,CASIA,1_7_2,ALF16_1_7_2_CASIA,1_7,57.5,ALF16_1_7_CASIA,ALF16_1_7_2_CASIA
08_18_17,HGT,2,ALF16,2,1,7,1,3,CASIA,1_7_3,ALF16_1_7_3_CASIA,1_7,57.5,ALF16_1_7_CASIA,ALF16_1_7_3_CASIA
08_18_17,HGT,2,ALF16,2,1,7,1,4,CASIA,1_7_4,ALF16_1_7_4_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_4_CASIA
08_18_17,HGT,2,ALF16,2,1,7,1,5,CASIA,1_7_5,ALF16_1_7_5_CASIA,1_7,10,ALF16_1_7_CASIA,ALF16_1_7_5_CASIA
08_18_17,HGT,2,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,1_7,35,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
10_05_17,HGT,3,ALF16,2,1,7,1,1,CASIA,1_7_1,ALF16_1_7_1_CASIA,1_7,45,ALF16_1_7_CASIA,ALF16_1_7_1_CASIA
10_05_17,HGT,3,ALF16,2,1,7,1,2,CASIA,1_7_2,ALF16_1_7_2_CASIA,1_7,55,ALF16_1_7_CASIA,ALF16_1_7_2_CASIA
10_05_17,HGT,3,ALF16,2,1,7,1,3,CASIA,1_7_3,ALF16_1_7_3_CASIA,1_7,40,ALF16_1_7_CASIA,ALF16_1_7_3_CASIA
10_05_17,HGT,3,ALF16,2,1,7,1,4,CASIA,1_7_4,ALF16_1_7_4_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_4_CASIA
10_05_17,HGT,3,ALF16,2,1,7,1,5,CASIA,1_7_5,ALF16_1_7_5_CASIA,1_7,12.5,ALF16_1_7_CASIA,ALF16_1_7_5_CASIA
10_05_17,HGT,3,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,1_7,15,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
10_31_18,HGT,4,ALF16,2,1,7,1,1,CASIA,1_7_1,ALF16_1_7_1_CASIA,1_7,12.5,ALF16_1_7_CASIA,ALF16_1_7_1_CASIA
10_31_18,HGT,4,ALF16,2,1,7,1,2,CASIA,1_7_2,ALF16_1_7_2_CASIA,1_7,15,ALF16_1_7_CASIA,ALF16_1_7_2_CASIA
10_31_18,HGT,4,ALF16,2,1,7,1,3,CASIA,1_7_3,ALF16_1_7_3_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_3_CASIA
10_31_18,HGT,4,ALF16,2,1,7,1,4,CASIA,1_7_4,ALF16_1_7_4_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_4_CASIA
10_31_18,HGT,4,ALF16,2,1,7,1,5,CASIA,1_7_5,ALF16_1_7_5_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_5_CASIA
10_31_18,HGT,4,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,1_7,0,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
09_22_19,HGT,5,ALF16,2,1,7,1,1,CASIA,1_7_1,ALF16_1_7_1_CASIA,1_7,72.5,ALF16_1_7_CASIA,ALF16_1_7_1_CASIA
09_22_19,HGT,5,ALF16,2,1,7,1,2,CASIA,1_7_2,ALF16_1_7_2_CASIA,1_7,55,ALF16_1_7_CASIA,ALF16_1_7_2_CASIA
09_22_19,HGT,5,ALF16,2,1,7,1,3,CASIA,1_7_3,ALF16_1_7_3_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_3_CASIA
09_22_19,HGT,5,ALF16,2,1,7,1,4,CASIA,1_7_4,ALF16_1_7_4_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_4_CASIA
09_22_19,HGT,5,ALF16,2,1,7,1,5,CASIA,1_7_5,ALF16_1_7_5_CASIA,1_7,NA,ALF16_1_7_CASIA,ALF16_1_7_5_CASIA
09_22_19,HGT,5,ALF16,2,1,7,1,6,CASIA,1_7_6,ALF16_1_7_6_CASIA,1_7,37.5,ALF16_1_7_CASIA,ALF16_1_7_6_CASIA
07_12_17,HGT,1,ALF16,2,1,8,1,1,OTTM,1_8_1,ALF16_1_8_1_OTTM,1_8,75,ALF16_1_8_OTTM,ALF16_1_8_1_OTTM
07_12_17,HGT,1,ALF16,2,1,8,1,2,OTTM,1_8_2,ALF16_1_8_2_OTTM,1_8,50,ALF16_1_8_OTTM,ALF16_1_8_2_OTTM
07_12_17,HGT,1,ALF16,2,1,8,1,3,OTTM,1_8_3,ALF16_1_8_3_OTTM,1_8,55,ALF16_1_8_OTTM,ALF16_1_8_3_OTTM
07_12_17,HGT,1,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,1_8,60,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
07_12_17,HGT,1,ALF16,2,1,8,1,5,OTTM,1_8_5,ALF16_1_8_5_OTTM,1_8,60,ALF16_1_8_OTTM,ALF16_1_8_5_OTTM
07_12_17,HGT,1,ALF16,2,1,8,1,6,OTTM,1_8_6,ALF16_1_8_6_OTTM,1_8,50,ALF16_1_8_OTTM,ALF16_1_8_6_OTTM
08_18_17,HGT,2,ALF16,2,1,8,1,1,OTTM,1_8_1,ALF16_1_8_1_OTTM,1_8,65,ALF16_1_8_OTTM,ALF16_1_8_1_OTTM
08_18_17,HGT,2,ALF16,2,1,8,1,2,OTTM,1_8_2,ALF16_1_8_2_OTTM,1_8,50,ALF16_1_8_OTTM,ALF16_1_8_2_OTTM
08_18_17,HGT,2,ALF16,2,1,8,1,3,OTTM,1_8_3,ALF16_1_8_3_OTTM,1_8,62.5,ALF16_1_8_OTTM,ALF16_1_8_3_OTTM
08_18_17,HGT,2,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,1_8,67.5,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
08_18_17,HGT,2,ALF16,2,1,8,1,5,OTTM,1_8_5,ALF16_1_8_5_OTTM,1_8,50,ALF16_1_8_OTTM,ALF16_1_8_5_OTTM
08_18_17,HGT,2,ALF16,2,1,8,1,6,OTTM,1_8_6,ALF16_1_8_6_OTTM,1_8,57.5,ALF16_1_8_OTTM,ALF16_1_8_6_OTTM
10_05_17,HGT,3,ALF16,2,1,8,1,1,OTTM,1_8_1,ALF16_1_8_1_OTTM,1_8,35,ALF16_1_8_OTTM,ALF16_1_8_1_OTTM
10_05_17,HGT,3,ALF16,2,1,8,1,2,OTTM,1_8_2,ALF16_1_8_2_OTTM,1_8,35,ALF16_1_8_OTTM,ALF16_1_8_2_OTTM
10_05_17,HGT,3,ALF16,2,1,8,1,3,OTTM,1_8_3,ALF16_1_8_3_OTTM,1_8,47.5,ALF16_1_8_OTTM,ALF16_1_8_3_OTTM
10_05_17,HGT,3,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,1_8,60,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
10_05_17,HGT,3,ALF16,2,1,8,1,5,OTTM,1_8_5,ALF16_1_8_5_OTTM,1_8,35,ALF16_1_8_OTTM,ALF16_1_8_5_OTTM
10_05_17,HGT,3,ALF16,2,1,8,1,6,OTTM,1_8_6,ALF16_1_8_6_OTTM,1_8,35,ALF16_1_8_OTTM,ALF16_1_8_6_OTTM
10_31_18,HGT,4,ALF16,2,1,8,1,1,OTTM,1_8_1,ALF16_1_8_1_OTTM,1_8,15,ALF16_1_8_OTTM,ALF16_1_8_1_OTTM
10_31_18,HGT,4,ALF16,2,1,8,1,2,OTTM,1_8_2,ALF16_1_8_2_OTTM,1_8,12.5,ALF16_1_8_OTTM,ALF16_1_8_2_OTTM
10_31_18,HGT,4,ALF16,2,1,8,1,3,OTTM,1_8_3,ALF16_1_8_3_OTTM,1_8,10,ALF16_1_8_OTTM,ALF16_1_8_3_OTTM
10_31_18,HGT,4,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,1_8,10,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
10_31_18,HGT,4,ALF16,2,1,8,1,5,OTTM,1_8_5,ALF16_1_8_5_OTTM,1_8,17.5,ALF16_1_8_OTTM,ALF16_1_8_5_OTTM
10_31_18,HGT,4,ALF16,2,1,8,1,6,OTTM,1_8_6,ALF16_1_8_6_OTTM,1_8,10,ALF16_1_8_OTTM,ALF16_1_8_6_OTTM
09_22_19,HGT,5,ALF16,2,1,8,1,1,OTTM,1_8_1,ALF16_1_8_1_OTTM,1_8,67.5,ALF16_1_8_OTTM,ALF16_1_8_1_OTTM
09_22_19,HGT,5,ALF16,2,1,8,1,2,OTTM,1_8_2,ALF16_1_8_2_OTTM,1_8,57.5,ALF16_1_8_OTTM,ALF16_1_8_2_OTTM
09_22_19,HGT,5,ALF16,2,1,8,1,3,OTTM,1_8_3,ALF16_1_8_3_OTTM,1_8,52.5,ALF16_1_8_OTTM,ALF16_1_8_3_OTTM
09_22_19,HGT,5,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,1_8,67.5,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
09_22_19,HGT,5,ALF16,2,1,8,1,5,OTTM,1_8_5,ALF16_1_8_5_OTTM,1_8,47.5,ALF16_1_8_OTTM,ALF16_1_8_5_OTTM
09_22_19,HGT,5,ALF16,2,1,8,1,6,OTTM,1_8_6,ALF16_1_8_6_OTTM,1_8,45,ALF16_1_8_OTTM,ALF16_1_8_6_OTTM
07_12_17,HGT,1,ALF16,2,1,9,1,1,EURO,1_9_1,ALF16_1_9_1_EURO,1_9,45,ALF16_1_9_EURO,ALF16_1_9_1_EURO
07_12_17,HGT,1,ALF16,2,1,9,1,2,EURO,1_9_2,ALF16_1_9_2_EURO,1_9,60,ALF16_1_9_EURO,ALF16_1_9_2_EURO
07_12_17,HGT,1,ALF16,2,1,9,1,3,EURO,1_9_3,ALF16_1_9_3_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_3_EURO
07_12_17,HGT,1,ALF16,2,1,9,1,4,EURO,1_9_4,ALF16_1_9_4_EURO,1_9,65,ALF16_1_9_EURO,ALF16_1_9_4_EURO
07_12_17,HGT,1,ALF16,2,1,9,1,5,EURO,1_9_5,ALF16_1_9_5_EURO,1_9,55,ALF16_1_9_EURO,ALF16_1_9_5_EURO
07_12_17,HGT,1,ALF16,2,1,9,1,6,EURO,1_9_6,ALF16_1_9_6_EURO,1_9,55,ALF16_1_9_EURO,ALF16_1_9_6_EURO
08_18_17,HGT,2,ALF16,2,1,9,1,1,EURO,1_9_1,ALF16_1_9_1_EURO,1_9,50,ALF16_1_9_EURO,ALF16_1_9_1_EURO
08_18_17,HGT,2,ALF16,2,1,9,1,2,EURO,1_9_2,ALF16_1_9_2_EURO,1_9,60,ALF16_1_9_EURO,ALF16_1_9_2_EURO
08_18_17,HGT,2,ALF16,2,1,9,1,3,EURO,1_9_3,ALF16_1_9_3_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_3_EURO
08_18_17,HGT,2,ALF16,2,1,9,1,4,EURO,1_9_4,ALF16_1_9_4_EURO,1_9,62.5,ALF16_1_9_EURO,ALF16_1_9_4_EURO
08_18_17,HGT,2,ALF16,2,1,9,1,5,EURO,1_9_5,ALF16_1_9_5_EURO,1_9,45,ALF16_1_9_EURO,ALF16_1_9_5_EURO
08_18_17,HGT,2,ALF16,2,1,9,1,6,EURO,1_9_6,ALF16_1_9_6_EURO,1_9,55,ALF16_1_9_EURO,ALF16_1_9_6_EURO
10_05_17,HGT,3,ALF16,2,1,9,1,1,EURO,1_9_1,ALF16_1_9_1_EURO,1_9,25,ALF16_1_9_EURO,ALF16_1_9_1_EURO
10_05_17,HGT,3,ALF16,2,1,9,1,2,EURO,1_9_2,ALF16_1_9_2_EURO,1_9,52.5,ALF16_1_9_EURO,ALF16_1_9_2_EURO
10_05_17,HGT,3,ALF16,2,1,9,1,3,EURO,1_9_3,ALF16_1_9_3_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_3_EURO
10_05_17,HGT,3,ALF16,2,1,9,1,4,EURO,1_9_4,ALF16_1_9_4_EURO,1_9,55,ALF16_1_9_EURO,ALF16_1_9_4_EURO
10_05_17,HGT,3,ALF16,2,1,9,1,5,EURO,1_9_5,ALF16_1_9_5_EURO,1_9,35,ALF16_1_9_EURO,ALF16_1_9_5_EURO
10_05_17,HGT,3,ALF16,2,1,9,1,6,EURO,1_9_6,ALF16_1_9_6_EURO,1_9,40,ALF16_1_9_EURO,ALF16_1_9_6_EURO
10_31_18,HGT,4,ALF16,2,1,9,1,1,EURO,1_9_1,ALF16_1_9_1_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_1_EURO
10_31_18,HGT,4,ALF16,2,1,9,1,2,EURO,1_9_2,ALF16_1_9_2_EURO,1_9,15,ALF16_1_9_EURO,ALF16_1_9_2_EURO
10_31_18,HGT,4,ALF16,2,1,9,1,3,EURO,1_9_3,ALF16_1_9_3_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_3_EURO
10_31_18,HGT,4,ALF16,2,1,9,1,4,EURO,1_9_4,ALF16_1_9_4_EURO,1_9,15,ALF16_1_9_EURO,ALF16_1_9_4_EURO
10_31_18,HGT,4,ALF16,2,1,9,1,5,EURO,1_9_5,ALF16_1_9_5_EURO,1_9,5,ALF16_1_9_EURO,ALF16_1_9_5_EURO
10_31_18,HGT,4,ALF16,2,1,9,1,6,EURO,1_9_6,ALF16_1_9_6_EURO,1_9,5,ALF16_1_9_EURO,ALF16_1_9_6_EURO
09_22_19,HGT,5,ALF16,2,1,9,1,1,EURO,1_9_1,ALF16_1_9_1_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_1_EURO
09_22_19,HGT,5,ALF16,2,1,9,1,2,EURO,1_9_2,ALF16_1_9_2_EURO,1_9,72.5,ALF16_1_9_EURO,ALF16_1_9_2_EURO
09_22_19,HGT,5,ALF16,2,1,9,1,3,EURO,1_9_3,ALF16_1_9_3_EURO,1_9,NA,ALF16_1_9_EURO,ALF16_1_9_3_EURO
09_22_19,HGT,5,ALF16,2,1,9,1,4,EURO,1_9_4,ALF16_1_9_4_EURO,1_9,60,ALF16_1_9_EURO,ALF16_1_9_4_EURO
09_22_19,HGT,5,ALF16,2,1,9,1,5,EURO,1_9_5,ALF16_1_9_5_EURO,1_9,42.5,ALF16_1_9_EURO,ALF16_1_9_5_EURO
09_22_19,HGT,5,ALF16,2,1,9,1,6,EURO,1_9_6,ALF16_1_9_6_EURO,1_9,50,ALF16_1_9_EURO,ALF16_1_9_6_EURO
07_12_17,HGT,1,ALF16,2,1,10,1,1,OTTM,1_10_1,ALF16_1_10_1_OTTM,1_10,30,ALF16_1_10_OTTM,ALF16_1_10_1_OTTM
07_12_17,HGT,1,ALF16,2,1,10,1,2,OTTM,1_10_2,ALF16_1_10_2_OTTM,1_10,60,ALF16_1_10_OTTM,ALF16_1_10_2_OTTM
07_12_17,HGT,1,ALF16,2,1,10,1,3,OTTM,1_10_3,ALF16_1_10_3_OTTM,1_10,45,ALF16_1_10_OTTM,ALF16_1_10_3_OTTM
07_12_17,HGT,1,ALF16,2,1,10,1,4,OTTM,1_10_4,ALF16_1_10_4_OTTM,1_10,55,ALF16_1_10_OTTM,ALF16_1_10_4_OTTM
07_12_17,HGT,1,ALF16,2,1,10,1,5,OTTM,1_10_5,ALF16_1_10_5_OTTM,1_10,55,ALF16_1_10_OTTM,ALF16_1_10_5_OTTM
07_12_17,HGT,1,ALF16,2,1,10,1,6,OTTM,1_10_6,ALF16_1_10_6_OTTM,1_10,70,ALF16_1_10_OTTM,ALF16_1_10_6_OTTM
08_18_17,HGT,2,ALF16,2,1,10,1,1,OTTM,1_10_1,ALF16_1_10_1_OTTM,1_10,30,ALF16_1_10_OTTM,ALF16_1_10_1_OTTM
08_18_17,HGT,2,ALF16,2,1,10,1,2,OTTM,1_10_2,ALF16_1_10_2_OTTM,1_10,60,ALF16_1_10_OTTM,ALF16_1_10_2_OTTM
08_18_17,HGT,2,ALF16,2,1,10,1,3,OTTM,1_10_3,ALF16_1_10_3_OTTM,1_10,35,ALF16_1_10_OTTM,ALF16_1_10_3_OTTM
08_18_17,HGT,2,ALF16,2,1,10,1,4,OTTM,1_10_4,ALF16_1_10_4_OTTM,1_10,47.5,ALF16_1_10_OTTM,ALF16_1_10_4_OTTM
08_18_17,HGT,2,ALF16,2,1,10,1,5,OTTM,1_10_5,ALF16_1_10_5_OTTM,1_10,40,ALF16_1_10_OTTM,ALF16_1_10_5_OTTM
08_18_17,HGT,2,ALF16,2,1,10,1,6,OTTM,1_10_6,ALF16_1_10_6_OTTM,1_10,52.5,ALF16_1_10_OTTM,ALF16_1_10_6_OTTM
10_05_17,HGT,3,ALF16,2,1,10,1,1,OTTM,1_10_1,ALF16_1_10_1_OTTM,1_10,22.5,ALF16_1_10_OTTM,ALF16_1_10_1_OTTM
10_05_17,HGT,3,ALF16,2,1,10,1,2,OTTM,1_10_2,ALF16_1_10_2_OTTM,1_10,50,ALF16_1_10_OTTM,ALF16_1_10_2_OTTM
10_05_17,HGT,3,ALF16,2,1,10,1,3,OTTM,1_10_3,ALF16_1_10_3_OTTM,1_10,30,ALF16_1_10_OTTM,ALF16_1_10_3_OTTM
10_05_17,HGT,3,ALF16,2,1,10,1,4,OTTM,1_10_4,ALF16_1_10_4_OTTM,1_10,35,ALF16_1_10_OTTM,ALF16_1_10_4_OTTM
10_05_17,HGT,3,ALF16,2,1,10,1,5,OTTM,1_10_5,ALF16_1_10_5_OTTM,1_10,45,ALF16_1_10_OTTM,ALF16_1_10_5_OTTM
10_05_17,HGT,3,ALF16,2,1,10,1,6,OTTM,1_10_6,ALF16_1_10_6_OTTM,1_10,32.5,ALF16_1_10_OTTM,ALF16_1_10_6_OTTM
10_31_18,HGT,4,ALF16,2,1,10,1,1,OTTM,1_10_1,ALF16_1_10_1_OTTM,1_10,5,ALF16_1_10_OTTM,ALF16_1_10_1_OTTM
10_31_18,HGT,4,ALF16,2,1,10,1,2,OTTM,1_10_2,ALF16_1_10_2_OTTM,1_10,12.5,ALF16_1_10_OTTM,ALF16_1_10_2_OTTM
10_31_18,HGT,4,ALF16,2,1,10,1,3,OTTM,1_10_3,ALF16_1_10_3_OTTM,1_10,NA,ALF16_1_10_OTTM,ALF16_1_10_3_OTTM
10_31_18,HGT,4,ALF16,2,1,10,1,4,OTTM,1_10_4,ALF16_1_10_4_OTTM,1_10,12.5,ALF16_1_10_OTTM,ALF16_1_10_4_OTTM
10_31_18,HGT,4,ALF16,2,1,10,1,5,OTTM,1_10_5,ALF16_1_10_5_OTTM,1_10,15,ALF16_1_10_OTTM,ALF16_1_10_5_OTTM
10_31_18,HGT,4,ALF16,2,1,10,1,6,OTTM,1_10_6,ALF16_1_10_6_OTTM,1_10,10,ALF16_1_10_OTTM,ALF16_1_10_6_OTTM
09_22_19,HGT,5,ALF16,2,1,10,1,1,OTTM,1_10_1,ALF16_1_10_1_OTTM,1_10,NA,ALF16_1_10_OTTM,ALF16_1_10_1_OTTM
09_22_19,HGT,5,ALF16,2,1,10,1,2,OTTM,1_10_2,ALF16_1_10_2_OTTM,1_10,NA,ALF16_1_10_OTTM,ALF16_1_10_2_OTTM
09_22_19,HGT,5,ALF16,2,1,10,1,3,OTTM,1_10_3,ALF16_1_10_3_OTTM,1_10,NA,ALF16_1_10_OTTM,ALF16_1_10_3_OTTM
09_22_19,HGT,5,ALF16,2,1,10,1,4,OTTM,1_10_4,ALF16_1_10_4_OTTM,1_10,62.5,ALF16_1_10_OTTM,ALF16_1_10_4_OTTM
09_22_19,HGT,5,ALF16,2,1,10,1,5,OTTM,1_10_5,ALF16_1_10_5_OTTM,1_10,40,ALF16_1_10_OTTM,ALF16_1_10_5_OTTM
09_22_19,HGT,5,ALF16,2,1,10,1,6,OTTM,1_10_6,ALF16_1_10_6_OTTM,1_10,50,ALF16_1_10_OTTM,ALF16_1_10_6_OTTM
07_12_17,HGT,1,ALF16,2,1,11,1,1,SIBR,1_11_1,ALF16_1_11_1_SIBR,1_11,NA,ALF16_1_11_SIBR,ALF16_1_11_1_SIBR
07_12_17,HGT,1,ALF16,2,1,11,1,2,SIBR,1_11_2,ALF16_1_11_2_SIBR,1_11,55,ALF16_1_11_SIBR,ALF16_1_11_2_SIBR
07_12_17,HGT,1,ALF16,2,1,11,1,3,SIBR,1_11_3,ALF16_1_11_3_SIBR,1_11,60,ALF16_1_11_SIBR,ALF16_1_11_3_SIBR
07_12_17,HGT,1,ALF16,2,1,11,1,4,SIBR,1_11_4,ALF16_1_11_4_SIBR,1_11,35,ALF16_1_11_SIBR,ALF16_1_11_4_SIBR
07_12_17,HGT,1,ALF16,2,1,11,1,5,SIBR,1_11_5,ALF16_1_11_5_SIBR,1_11,40,ALF16_1_11_SIBR,ALF16_1_11_5_SIBR
07_12_17,HGT,1,ALF16,2,1,11,1,6,SIBR,1_11_6,ALF16_1_11_6_SIBR,1_11,55,ALF16_1_11_SIBR,ALF16_1_11_6_SIBR
08_18_17,HGT,2,ALF16,2,1,11,1,1,SIBR,1_11_1,ALF16_1_11_1_SIBR,1_11,NA,ALF16_1_11_SIBR,ALF16_1_11_1_SIBR
08_18_17,HGT,2,ALF16,2,1,11,1,2,SIBR,1_11_2,ALF16_1_11_2_SIBR,1_11,40,ALF16_1_11_SIBR,ALF16_1_11_2_SIBR
